year,province,region_code,population,gdpk,prisons_total,prisons_closed,prisons_open,prisons_semiopen,prisons_juvenile,cr_educ_total,cr_educ_illiterate,cr_educ_litnoschool,cr_ educ_primaryfour,cr_educ_primaryeight,cr_educ_juniorhs,cr_educ_hs,cr_educ_uni,cr_educ_unknown,cd_type_total,cr_type_total,cd_type_homicide,cr_type_homicide,cd_type_assault,cr_type_assault,cd_ type_sexual,cr_type_sexual,cd_type_kidnapping,cr_type_kidnapping,cd_type_defamation,cr_type_defamation,cd_type_theft,cr_type_theft,cd_type_robbery,cr_type_robbery,cd_type_swindling,cr_type_swindling,cd_type_drugspc,cr_type_drugspc,cd_type_drugsuse,cr_type_drugsuse,cd_type_forgery,cr_type_forgery,cd_type_badtreatment,cr_type_badtreatment,cd_type_embezzlement,cr_type_embezzlement,cd_type_bribery,cr_type_bribery,cd_type_smuggling,cr_type_smuggling,cd_type_traffic,cr_type_traffic,cd_type_forestry,cr_type_forestry,cd_type_arms,cr_type_arms,cd_type_bankruptcy,cr_type_bankruptcy,cd_type_military,cr_type_military,cd_type_cheque,cr_type_cheque,cd_type_threat,cr_type_threat,cd_type_propertydamage,cr_type_propertydamage,cd_type_performanceprevention,cr_type_performanceprevention,cd_type_familyprotection,cr_type_familyprotection,cd_type_other,cr_type_other,cd_type_unknown,cr_type_unknown,registered_voters_loc,registered_voters_gen,registered_voters_ref,participation_rate,participation_rate15,participation_rate_loc,participation_ref,akp_gen,akp_15,chp_gen,chp_15,mhp_gen,mhp_15,hdp_gen,hdp_15,loc_mayors,mhp_loc,akp_loc,chp_loc,ref_yes,ref_no,crude_divorce_rate100,divorce_byd_1_10,divorce_byd_11_15,divorce_byd_16,divorce_byd_below1,divorce_byd_1,divorce_byd_2,crude_suicide_rate1000,suicides_male_total,suicides_female_total,suicides_male_below15,suicides_male_15,suicides_male_25,suicides_male_35,suicides_male_45,suicides_male_55,suicides_male_65,suicides_male_75,suicides_female_below15,suicides_female_15,suicides_female_25,suicides_female_35,suicides_female_45,suicides_female_55,suicides_female_65,suicides_female_75,vs_akp,vs_chp,vs_mhp,vs_hdp,ms_akp,ms_chp,ms_mhp,educ_hs,educ_col,region
2002,sivas,TR722,725937,1982,12,11,1,0,0,723,9,9,492,0,103,95,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418998,NA,74.9,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,212,99,140,30,85,64,3.23,8,13,0,0,1,3,2,0,2,0,0,10,0,1,2,0,0,0,5,1,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,icanadolu
2002,tekirdag,TR211,649794,4656,9,9,0,0,0,1051,20,20,846,0,78,77,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416942,NA,80.9,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,189,124,177,34,81,63,4.27,18,8,1,4,2,1,7,0,2,1,0,3,1,1,2,0,1,0,2,3,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2002,tokat,TR832,776203,1536,7,7,0,0,0,1077,22,36,771,0,123,106,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425030,NA,75.2,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,134,79,133,38,60,54,2.51,11,5,0,5,0,2,3,1,0,0,0,2,0,0,1,0,1,1,5,2,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2002,trabzon,TR901,916499,2310,6,6,0,0,0,658,5,13,446,0,85,95,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519748,NA,74.1,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,133,98,142,94,98,62,2.07,5,10,0,1,2,0,0,1,0,1,0,3,3,2,2,0,0,0,6,2,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2002,tunceli,TRB14,91195,2987,2,2,0,0,0,77,2,1,41,0,15,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57115,NA,74.3,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,25,4,13,3,4,10,10.85,6,3,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,1,0,2,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2002,usak,TR334,325265,1922,5,5,0,0,0,562,17,9,413,0,68,48,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211189,NA,88.5,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,221,123,203,65,78,69,0.62,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,ege
2002,van,TRB21,903063,1169,8,7,1,0,0,645,91,69,361,0,59,60,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359562,NA,74.5,NA,NA,NA,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,23,7,13,8,6,11,2.74,12,13,0,7,3,0,2,0,0,0,3,6,1,3,0,0,0,0,6,1,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2002,yalova,TR425,171885,3836,1,1,0,0,0,301,1,1,220,0,36,40,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124556,NA,75.6,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,48,35,58,22,38,22,2.62,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2002,yozgat,TR723,635223,1625,8,8,0,0,0,606,9,9,421,0,57,104,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318147,NA,77.4,NA,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,246,127,158,46,90,111,1.5,5,3,0,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,1,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,icanadolu
2002,zonguldak,TR811,615672,1837,4,4,0,0,0,864,12,16,622,0,114,89,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439345,NA,80.3,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,258,179,541,52,67,104,2.07,10,3,0,1,0,4,1,1,1,2,0,1,1,1,0,0,0,0,3,2,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,adana,TR621,1908421,3156,12,10,2,0,0,2503,90,135,1568,2,320,320,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,664,376,761,113,226,228,1.04,15,5,0,6,5,2,2,0,0,0,0,1,0,1,0,0,2,1,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,akdeniz
2003,adiyaman,TRC12,608418,1972,4,3,1,0,0,400,24,22,272,0,33,42,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,110,66,96,21,28,43,3.14,9,9,0,7,0,0,1,1,0,0,0,4,2,1,0,1,1,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,guneydogu
2003,afyonkarahisar,TR332,770849,2379,12,10,2,0,0,1286,45,14,986,1,117,112,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,320,152,223,56,142,145,5.58,21,18,0,7,6,1,3,2,2,0,1,6,6,1,2,1,0,1,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,ege
2003,agri,TRA21,529544,1248,5,5,0,0,0,552,32,28,342,1,76,67,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,20,8,10,2,5,9,2.86,9,6,0,4,3,1,0,0,0,1,1,3,1,0,0,1,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2003,aksaray,TR712,384844,3271,1,1,0,0,0,489,24,9,362,0,55,36,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,211,114,134,57,82,94,2.8,5,5,0,2,0,1,1,0,0,1,1,3,1,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,icanadolu
2003,amasya,TR834,351523,2822,4,4,0,0,0,626,5,5,483,0,54,67,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,75,42,59,27,36,41,3.31,9,2,0,4,1,2,0,1,1,0,0,2,0,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,ankara,TR510,4179948,7303,19,14,3,0,2,8347,127,125,4616,2,1440,1594,443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,1553,1114,1729,256,636,646,4.08,109,58,1,34,26,20,17,5,5,1,2,19,16,4,5,5,4,3,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,icanadolu
2003,antalya,TR611,1745830,5043,10,9,1,0,0,3465,70,55,2382,1,411,436,110,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,628,406,607,149,369,292,3.28,36,15,0,9,8,10,5,2,1,1,1,5,2,2,2,1,2,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,akdeniz
2003,ardahan,TRA24,125868,1718,3,3,0,0,0,210,2,10,151,0,26,19,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,9,11,10,3,6,10,8.38,5,5,0,2,0,0,0,0,0,3,2,2,0,0,1,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2003,artvin,TR905,182995,3021,6,6,0,0,0,226,2,0,148,0,43,29,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,21,8,18,14,29,12,4.16,4,3,0,0,0,2,1,0,1,0,0,2,0,0,0,1,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,aydin,TR321,949338,3011,10,10,0,0,0,2190,25,76,1745,1,157,151,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,323,208,380,103,183,125,7.58,49,19,1,10,11,6,7,8,5,1,1,8,3,3,2,2,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,ege
2003,balikesir,TR221,1092086,3227,14,14,0,0,0,2715,56,26,2122,2,240,222,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,376,292,433,108,176,140,4.51,33,16,0,8,5,6,5,4,4,1,1,7,0,4,3,1,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2003,bartin,TR813,183411,2640,1,1,0,0,0,285,10,4,195,0,37,34,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,58,42,145,9,20,25,7.29,6,7,0,2,1,1,0,0,2,0,1,1,2,2,0,0,1,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,batman,TRC32,462642,2368,2,2,0,0,0,262,58,18,143,0,23,18,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,15,12,14,5,2,7,4.63,8,12,2,2,0,1,3,0,0,0,2,7,2,0,1,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,guneydogu
2003,bayburt,TRA13,89578,2569,1,1,0,0,0,75,1,3,44,0,20,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,12,12,7,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,bilecik,TR413,197871,4401,4,4,0,0,0,285,3,3,196,0,44,35,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42,23,36,12,19,23,5,8,2,0,1,1,3,0,0,2,1,0,0,0,0,0,1,0,1,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2003,bingol,TRB13,252919,2712,2,2,0,0,0,206,18,11,102,0,42,26,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,43,18,19,5,11,18,5.32,5,8,0,3,0,2,0,0,0,0,2,5,1,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2003,bitlis,TRB23,365882,1587,5,5,0,0,0,150,13,27,74,0,19,16,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,7,4,13,2,6,3,1.24,2,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,dogu
2003,bolu,TR424,270565,4680,8,7,1,0,0,627,16,7,440,0,75,70,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,68,39,69,12,41,37,4.6,5,7,1,0,1,0,2,0,0,1,0,5,0,2,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
2003,burdur,TR613,254695,2835,6,5,1,0,0,562,6,6,454,0,48,40,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,94,45,97,23,48,36,7.25,11,7,0,2,2,2,2,0,0,3,0,1,1,0,4,1,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,akdeniz
2003,bursa,TR411,2243167,4960,13,12,1,0,0,4473,103,45,3138,3,576,485,123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,647,404,653,120,273,254,2.58,43,15,0,6,12,7,10,5,2,1,1,4,1,5,1,0,2,1,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2003,canakkale,TR222,469159,4252,11,10,1,0,0,1226,27,31,904,1,147,93,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,108,96,137,26,63,47,5.23,18,6,0,1,5,3,0,5,3,1,0,1,1,3,1,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,marmara
2003,cankiri,TR822,234226,2995,4,4,0,0,0,300,7,1,186,0,62,36,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,53,26,42,8,16,14,1.75,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,icanadolu
2003,corum,TR833,579352,2550,7,5,2,0,0,1073,36,17,797,0,124,84,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,165,107,172,37,80,66,7.29,21,20,0,11,6,2,1,0,1,0,1,10,2,3,4,0,0,0,39,22,7,11,0.6438356164383562,0.1095890410958904,0,NA,NA,karadeniz
